name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lille,2021-03-11,12.9,6.2,9.7,12.9,1.2,7.3,5.2,74.4,2.831,100,66.67,rain,0,0,97,67.8,224.7,1000.9,90.4,12.7,124,10.8,5,,2021-03-11T07:10:02,2021-03-11T18:46:14,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-12,9.1,4.8,7.2,4.9,0.5,3,3,75.1,0.049,100,29.17,rain,0,0,66.8,47.7,222.1,1006.4,84.1,20,56.8,4.9,2,,2021-03-12T07:07:51,2021-03-12T18:47:53,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-03-13,10.1,3.2,7.4,10.1,-0.1,3.2,3.2,75.1,4.19,100,62.5,rain,0,0,88.4,58.8,236.4,998.3,88.1,15.3,87.9,7.4,4,,2021-03-13T07:05:39,2021-03-13T18:49:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-14,11.7,3.1,6.9,11.7,-1,3.6,2.9,76.6,1.787,100,37.5,rain,0,0,51.2,35,265.6,1011.6,78.5,20.1,106.6,9.2,7,,2021-03-14T07:03:27,2021-03-14T18:51:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-15,9.9,3.1,7.6,6.9,-0.2,4.2,3.6,77,1.206,100,29.17,rain,0,0,53,31.5,305.1,1017.5,86.1,20.4,122.1,10.5,4,,2021-03-15T07:01:15,2021-03-15T18:52:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-16,8.7,1.9,5.5,6,-1.3,3,4.4,93.1,2.477,100,58.33,rain,0,0,59.8,38.2,295.9,1025.1,91.9,8.1,30.5,2.7,1,,2021-03-16T06:59:02,2021-03-16T18:54:29,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-17,7.8,5,6.5,3.8,1.3,2.8,4.1,84.8,2.464,100,45.83,rain,0,0,66.3,40.4,344.3,1028,96.2,13.9,46.5,4,2,,2021-03-17T06:56:49,2021-03-17T18:56:08,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-18,7.9,4,5.9,5,0.9,3.2,3.8,86.3,0.665,100,37.5,rain,0,0,37,22.2,336.7,1025.4,95.4,15.1,53.8,4.8,2,,2021-03-18T06:54:37,2021-03-18T18:57:46,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-19,8.9,2.1,5.5,5.6,-2,1.6,0.5,72,0.006,100,4.17,rain,0,0,48.5,31.2,17.8,1024.6,43.7,18.3,177.1,15.3,7,,2021-03-19T06:52:23,2021-03-19T18:59:24,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-20,10,2.7,5.6,9.1,-1,3,1.1,74.6,0,0,0,,0,0,27.3,16.5,354.4,1029.4,50.2,16.3,192.9,16.7,7,,2021-03-20T06:50:10,2021-03-20T19:01:02,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-21,8.8,5.8,7.1,5.5,2.5,4.1,3.1,76.1,0.002,100,4.17,rain,0,0,45.1,25.9,338.7,1026,99.7,15.9,62.1,5.3,2,,2021-03-21T06:47:57,2021-03-21T19:02:40,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-22,9.7,2.7,6.3,9.7,0.1,4.7,1.9,74.3,0,0,0,,0,0,22.8,12.8,308.8,1026.3,83.8,15.4,68.4,5.8,3,,2021-03-22T06:45:44,2021-03-22T19:04:18,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-23,13.1,1.8,7.3,13.1,0.1,6.7,2.7,74.5,0,0,0,,0,0,36.5,20.3,205.6,1025.6,35.9,8.4,170.8,14.7,6,,2021-03-23T06:43:30,2021-03-23T19:05:56,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-24,16,2.2,8.9,16,0.4,8,3.3,70.8,0,0,0,,0,0,38,23.5,212,1022.1,16,8.1,169.8,14.6,7,,2021-03-24T06:41:17,2021-03-24T19:07:33,0.36,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-25,13.9,5.2,9.2,13.9,3.5,8.4,4.7,75.6,3.839,100,20.83,rain,0,0,38.1,22.1,219,1020.6,72.8,14.9,120.9,10.2,5,,2021-03-25T06:39:04,2021-03-25T19:09:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-26,13.1,4.8,8.6,13.1,1.3,6.8,4,74.3,1.695,100,20.83,rain,0,0,62.3,35,192,1015.4,67.6,18,104.5,8.9,6,,2021-03-26T06:36:50,2021-03-26T19:10:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-27,10.9,5,7.6,10.9,0.4,4.9,1.8,69.2,1.123,100,12.5,rain,0,0,64,36.6,240.9,1022,79,22.7,150.3,13,6,,2021-03-27T06:34:37,2021-03-27T19:12:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-28,13.9,5.9,10,13.9,3.5,8.7,4.1,67.7,0.006,100,4.17,rain,0,0,60.6,36.7,216.4,1027,76.6,21.4,163.6,13.4,6,,2021-03-28T07:32:24,2021-03-28T20:14:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-03-29,20.1,6.8,12.9,20.1,3.8,11.9,4.4,59.5,0,0,0,,0,0,34.8,20.5,202.9,1028.8,8.5,19,193.2,16.6,6,,2021-03-29T07:30:11,2021-03-29T20:15:39,0.52,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-03-30,24,6.8,14.7,24,6.1,14.7,4.5,54.7,0,0,0,,0,0,27.1,12.9,123.8,1028.6,0,13.9,244.1,21,7,,2021-03-30T07:27:59,2021-03-30T20:17:16,0.56,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,D8013,06428099999,LFQQ,07015099999"
Lille,2021-03-31,24.8,7.1,16.2,24.8,6.4,16.1,6,54.2,0.005,100,4.17,rain,0,0,20.1,11,156,1021.6,5,12.7,200.1,17.3,7,,2021-03-31T07:25:46,2021-03-31T20:18:53,0.59,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-01,18.7,6.9,13.3,18.7,3.7,12.9,7.5,68.8,0,0,0,,0,0,36.9,24.1,354.9,1021.3,25.4,9.4,163.1,14.1,6,,2021-04-01T07:23:34,2021-04-01T20:20:30,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-04-02,9.9,3.9,6.6,6.8,-0.4,2.9,2.2,74.5,0,0,0,,0,0,58.5,31.4,13.2,1026.6,64.4,17.3,140.4,12.2,7,,2021-04-02T07:21:22,2021-04-02T20:22:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-03,10.7,5,7.2,10.7,1,3.8,1,65.1,0,0,0,,0,0,46.8,29.1,10,1028.5,84.4,20,101.4,8.9,5,,2021-04-03T07:19:10,2021-04-03T20:23:44,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-04,10,3.1,6.2,8.6,1,4.2,1.3,71.4,0,0,0,,0,0,30.9,18.2,329.6,1025.5,67.1,14.7,106.6,9,5,,2021-04-04T07:16:59,2021-04-04T20:25:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,LFQQ,07015099999"
Lille,2021-04-05,7.8,0.2,4.4,4.2,-3.7,0.4,-0.5,72.5,0.632,100,20.83,rain,0,0,63.5,37.2,310.7,1015.6,74,15.9,110.3,9.4,6,,2021-04-05T07:14:48,2021-04-05T20:26:57,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,LFQQ,07015099999"
Lille,2021-04-06,6.8,-0.8,2.6,2.2,-5.3,-2.2,-4.9,59.4,0.035,100,20.83,"rain,snow",0,0,59.5,36.8,298.3,1017.5,70.6,24.5,175.2,14.9,8,,2021-04-06T07:12:37,2021-04-06T20:28:34,0.8,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,LFQQ,06428099999,AT575,07015099999"
Lille,2021-04-07,7.8,-1.1,3.2,3.8,-6.1,-1.1,-3.9,62.2,0.091,100,16.67,"rain,snow",0,0,57.7,35.1,278.2,1021.5,79,23.9,163.3,14.3,8,,2021-04-07T07:10:27,2021-04-07T20:30:11,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-08,10.9,2.9,6.3,10.9,0.5,5.1,-3.3,51.4,0,0,0,,0,0,37.7,20.4,216,1023.2,72.1,19.6,207.2,18,8,,2021-04-08T07:08:18,2021-04-08T20:31:48,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-09,14.8,1.9,8.5,14.8,1.9,8.3,0.6,59.7,0,0,0,,0,0,38.3,20.2,228.3,1014.3,83,16.1,172.2,14.8,7,,2021-04-09T07:06:09,2021-04-09T20:33:24,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-04-10,9.7,5.1,7.4,8.9,1.4,5.6,4.9,84.6,14.63,100,66.67,rain,0,0,29.7,20.1,17.9,1010.6,98.6,7.6,38.3,3.2,2,,2021-04-10T07:04:00,2021-04-10T20:35:01,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-11,8.1,2.8,5.4,4.6,-0.8,1.6,0.8,74.4,1.356,100,29.17,rain,0,0,45.2,29.3,350.1,1014.8,74.5,20.5,141.7,12.4,5,,2021-04-11T07:01:52,2021-04-11T20:36:38,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-12,7,-0.9,3.6,4.9,-4.2,0.8,-0.3,76.4,0.203,100,20.83,"rain,snow",0,0,40.2,27.4,274.2,1027.6,57.2,18,115.1,9.9,5,,2021-04-12T06:59:44,2021-04-12T20:38:14,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-13,11,-1.9,5.1,11,-4.8,3.9,-3.4,58.8,0,0,0,,0,0,28.7,11.1,347.2,1032.6,39.4,16.6,197.8,17.1,7,,2021-04-13T06:57:38,2021-04-13T20:39:51,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-14,9.7,1,5.9,7.4,-1.4,3.9,-1.5,59.8,0.004,100,4.17,rain,0,0,42,24,344.9,1030.9,74.6,19.8,165.1,14.2,6,,2021-04-14T06:55:31,2021-04-14T20:41:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-15,9,1.1,5.7,7.1,-1.8,2.9,0,68.5,0.035,100,8.33,rain,0,0,29.2,18.2,21.7,1030.4,48,20.6,144,12.3,6,,2021-04-15T06:53:26,2021-04-15T20:43:04,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-16,10.9,2,6.5,10.9,-1.5,3.9,-0.1,64.6,0,0,0,,0,0,38.1,23.8,16.8,1028.5,37.8,18.8,168.2,14.3,7,,2021-04-16T06:51:21,2021-04-16T20:44:41,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-17,12,3.9,7.6,12,-0.1,5.3,0.9,65.1,0,0,0,,0,0,40,25.6,4.2,1026.3,12.3,20.8,242.5,20.9,8,,2021-04-17T06:49:17,2021-04-17T20:46:17,0.18,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-18,13.7,3,7.8,13.7,0.9,6.7,2.3,70.5,0,0,0,,0,0,34.3,20.2,329.7,1023.7,41.9,16.8,228,19.6,8,,2021-04-18T06:47:14,2021-04-18T20:47:54,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-19,15,1.8,8.5,15,-1.3,7.7,4,75.5,0,0,0,,0,0,29.6,16,312,1020.9,51.8,9.6,221.2,19.1,8,,2021-04-19T06:45:12,2021-04-19T20:49:30,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-20,16.9,4,10.1,16.9,3.7,9.8,5.6,76.7,0,0,0,,0,0,22.2,14.4,331.5,1017.5,62.6,4.9,190,16.4,8,,2021-04-20T06:43:10,2021-04-20T20:51:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-21,15.7,5.1,10.4,15.7,3,9.4,5.5,72.8,0,0,0,,0,0,42.3,25.8,1.6,1018.4,51.5,8.9,225.2,19.3,7,,2021-04-21T06:41:10,2021-04-21T20:52:43,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-22,13.9,3,8.3,13.9,-0.6,5.9,0.5,60.4,0,0,0,,0,0,45.2,25.7,34.1,1025.2,1,19.6,260.4,22.5,8,,2021-04-22T06:39:10,2021-04-22T20:54:19,0.34,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-23,15.7,2.1,9.3,15.7,0.1,7.9,0.7,59,0,0,0,,0,0,41.6,23.8,49.3,1028,7.2,14.6,271.3,23.4,9,,2021-04-23T06:37:12,2021-04-23T20:55:55,0.38,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-24,15.1,5,10.5,15.1,2.1,9.1,1.8,56.8,0,0,0,,0,0,57.7,29.3,41.3,1026,0.8,16.7,267.8,23.2,8,,2021-04-24T06:35:14,2021-04-24T20:57:31,0.41,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-25,12.8,4,8.5,12.8,0.3,6.1,0.6,58,0,0,0,,0,0,45.6,31.3,31.1,1025.7,11.9,21.1,266.6,22.8,8,,2021-04-25T06:33:17,2021-04-25T20:59:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-26,15,3,8.8,15,-1.3,6.6,0.7,60.1,0,0,0,,0,0,40.3,27.4,28.6,1019.1,3.3,18.4,270,23.4,8,,2021-04-26T06:31:22,2021-04-26T21:00:42,0.48,Clear,Clear conditions throughout the day.,clear-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-27,17.1,4.8,10.9,17.1,1.9,9.8,0,51.5,0,0,0,,0,0,33.2,20.2,30.9,1009.5,26.4,16.7,270.3,23.3,9,,2021-04-27T06:29:28,2021-04-27T21:02:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-28,18,7.7,12.2,18,5.8,11.7,2,52.2,2.767,100,8.33,rain,0,0,36.6,23.7,14.8,1003.3,83,14.9,205.3,17.8,8,,2021-04-28T06:27:35,2021-04-28T21:03:53,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-29,10.9,4.9,8.2,10.9,0.9,6,3.8,75.2,3.831,100,45.83,rain,0,0,47.1,26.7,322.6,1007.7,80.3,15.6,99.7,8.6,5,,2021-04-29T06:25:43,2021-04-29T21:05:28,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-04-30,11.8,1,7.2,11.8,-0.6,6.9,1.3,68.4,0,0,0,,0,0,34.4,18.2,320.1,1013.8,44.4,15,165.1,14.2,6,,2021-04-30T06:23:52,2021-04-30T21:07:03,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-01,12.7,0.8,7.4,12.7,-0.5,6.9,1.5,69.3,0.182,100,4.17,rain,0,0,38,18.3,316.1,1015,32.1,13.6,180.7,15.6,6,,2021-05-01T06:22:03,2021-05-01T21:08:38,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-02,11.8,2.2,7.7,11.8,-1.2,6.7,1.1,66.1,0.004,100,8.33,rain,0,0,34.7,16.6,293.9,1019.5,53.4,18.6,179,15.3,6,,2021-05-02T06:20:15,2021-05-02T21:10:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-03,15.8,2.8,9.7,15.8,2.8,9.5,0.8,57.3,0.012,100,8.33,rain,0,0,53,34.9,204.8,1017.7,48.8,18.3,219.4,19,7,,2021-05-03T06:18:29,2021-05-03T21:11:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-04,13.8,8.9,11,13.8,4.6,9.9,3.7,61.5,0.818,100,79.17,rain,0,0,83.1,55,231.5,1001.9,89.7,17.2,134.4,11.4,5,,2021-05-04T06:16:44,2021-05-04T21:13:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-05,12.7,4.8,8.4,12.7,1.1,6.2,1.6,63.7,0.8,100,25,rain,0,0,47.8,31.3,254.6,1007.8,69.3,25.3,172.9,15.1,7,,2021-05-05T06:15:00,2021-05-05T21:14:52,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2021-05-06,10.8,3.1,7,10.8,1.1,5.3,3.2,78,1.029,100,25,rain,0,0,45.6,27.1,225.1,1007.3,82.1,22.4,102,8.9,4,,2021-05-06T06:13:18,2021-05-06T21:16:25,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06434099999,06407099999,F2929,06432099999,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-07,14.7,2.2,8.5,14.7,-0.9,7.1,1.3,65.2,0.211,100,16.67,rain,0,0,34.7,20.3,268.2,1014.7,39.9,18.8,247.7,21.4,10,,2021-05-07T06:11:38,2021-05-07T21:17:57,0.85,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-08,20,6.1,12,20,3.8,11.1,6.5,70.2,2.933,100,25,rain,0,0,54.9,33.2,167.1,1011.2,86.2,22.8,99.3,8.5,4,,2021-05-08T06:09:59,2021-05-08T21:19:29,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-09,25.7,10.1,17.6,25.7,10.1,17.6,11.7,70.2,0.574,100,16.67,rain,0,0,59.8,35,162.3,1000.7,50.8,22.2,177.1,15.4,7,,2021-05-09T06:08:22,2021-05-09T21:21:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-10,19.7,13.8,16.2,19.7,13.8,16.2,9.9,68.6,9.368,100,41.67,rain,0,0,52.6,36.8,196.6,1002.9,82.3,23,202.4,17.3,8,,2021-05-10T06:06:46,2021-05-10T21:22:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-11,19.6,8.9,13.5,19.6,8.9,13.5,8.6,74.5,2.047,100,20.83,rain,0,0,41.5,27.4,236.6,1008.6,78.8,22,164.3,14.3,6,,2021-05-11T06:05:13,2021-05-11T21:24:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,07015099999"
Lille,2021-05-12,16.9,8.8,12.9,16.9,8.5,12.8,6.3,67,0.006,100,8.33,rain,0,0,34.8,21.9,174,1010.8,74.8,25.3,231,19.9,8,,2021-05-12T06:03:41,2021-05-12T21:25:29,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,D8013,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-13,14.8,9.9,11.7,14.8,8.4,11.5,6.6,71.5,0.6,100,25,rain,0,0,32.5,21.9,131.7,1007.1,82.1,22.9,106,9.3,4,,2021-05-13T06:02:11,2021-05-13T21:26:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-14,16,7.1,10.7,16,4.8,10.1,7.6,82.1,1.599,100,20.83,rain,0,0,37.7,22,296.5,1007.5,81.3,12.8,108.2,9.1,3,,2021-05-14T06:00:43,2021-05-14T21:28:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-15,15.6,6.8,10.3,15.6,6,9.7,7.6,84.6,3.141,100,37.5,rain,0,0,52.5,33,204.2,1003.6,82.8,9.7,122,10.4,6,,2021-05-15T05:59:17,2021-05-15T21:29:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-16,17,7.1,11.4,17,5,10.6,7.4,78.4,8.44,100,33.33,rain,0,0,54.7,29.1,216.7,1001,71.7,20,195.7,16.8,7,,2021-05-16T05:57:52,2021-05-16T21:31:18,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-17,14.8,5.7,10.7,14.8,1.3,9.7,9.2,86.7,11.309,100,62.5,rain,0,0,53.4,31.6,239.9,1004.2,89.3,18,95.8,8.3,4,,2021-05-17T05:56:30,2021-05-17T21:32:43,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,AT575,07015099999"
Lille,2021-05-18,17,9.9,12.8,17,7.9,12.7,7.5,72.3,0.262,100,12.5,rain,0,0,41.7,27.2,259.9,1013.4,82.5,20.7,194.4,16.7,7,,2021-05-18T05:55:10,2021-05-18T21:34:06,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06414099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-19,14,7.8,10.9,14,5.8,10.1,7.5,80.2,3.197,100,33.33,rain,0,0,43.1,23.7,246.6,1017.1,75.5,21.7,127.6,11.1,4,,2021-05-19T05:53:52,2021-05-19T21:35:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-20,15.9,6,11.1,15.9,4.5,10.7,7.1,78.1,0.004,100,4.17,rain,0,0,47.8,29.2,182.4,1018,69.4,15.6,123.7,10.6,4,,2021-05-20T05:52:37,2021-05-20T21:36:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,06428099999,LFQQ,07015099999"
Lille,2021-05-21,16.7,11,13.6,16.7,11,13.6,5.5,59.3,0.157,100,29.17,rain,0,0,72.4,44.3,220.6,1004.3,85.2,19.5,128.6,10.9,6,,2021-05-21T05:51:23,2021-05-21T21:38:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06414099999,06432099999,F2929,06428099999,LFQQ,E6728,07015099999"
Lille,2021-05-22,12.7,8.6,10.5,12.7,5,9.6,7.7,83.1,7.93,100,87.5,rain,0,0,57.7,36.7,221.1,1004.1,94.9,19.5,81.8,7.1,2,,2021-05-22T05:50:12,2021-05-22T21:39:30,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06414099999,06434099999,06407099999,06432099999,F2929,D8013,06400099999,06428099999,LFQQ,07015099999"
